,spore-print-color_Certain Poisonous,cap-color_e,cap-surface_s,cap-surface_y,ring-number_Certain Poisonous,cap-color_Other,veil-color_Certain Poisonous,cap-shape_Certain Poisonous,cap-surface_Certain Poisonous,cap-shape_f,stalk-root_b,stalk-surface-above-ring_Other,cap-shape_x,cap-color_n,cap-color_g,gill-color_Other,gill-color_p,cap-color_Certain Edible,cap-shape_Certain Edible,ring-type_Certain Edible,stalk-surface-below-ring_y,label
2248,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2249,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,1
2250,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,1
2251,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1
2252,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
2253,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,1
2254,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2255,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,1
2256,False,False,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1
2257,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,1
2258,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
2259,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2260,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,1
2261,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2262,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,1
2263,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
2264,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
2265,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2266,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
2267,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,1
2268,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1
2269,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1
2270,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1
2271,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
2272,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1
2273,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
2274,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1
2275,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2276,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
2277,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2278,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,1
2279,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1
2280,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,1
2281,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2282,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1
2283,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1
2284,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,1
2285,False,False,True,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,0
2286,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False,1
2287,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,True,False,False,False,False,1
2288,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,0
2289,False,False,False,True,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2290,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,1
2291,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
2292,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,1
2293,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,1
2294,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1
2295,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,1
2296,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1
2297,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,1
2298,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,1
2299,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,1
