,Unnamed: 0,id,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class,label
2377,2377,2378,f,s,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,k,s,g,e,1
2378,2378,2379,x,s,g,f,n,f,w,b,p,t,e,s,f,w,w,p,w,o,e,n,s,g,e,1
2379,2379,2380,x,f,g,t,n,f,c,b,p,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2380,2380,2381,f,f,n,t,n,f,c,b,n,t,b,s,s,p,Certain Edible,p,w,o,p,k,y,d,e,1
2381,2381,2382,x,f,e,t,n,f,c,b,n,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,v,d,e,1
2382,2382,2383,x,y,g,t,n,f,c,b,n,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2383,2383,2384,f,f,n,t,n,f,c,b,u,t,b,s,s,w,Certain Edible,p,w,o,p,k,y,d,e,1
2384,2384,2385,x,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2385,2385,2386,x,f,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,n,n,p,w,o,Certain Poisonous,h,y,d,p,0
2386,2386,2387,x,y,e,t,n,f,c,b,w,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,y,d,e,1
2387,2387,2388,x,f,n,f,n,f,w,b,h,t,e,s,s,w,w,p,w,o,e,k,Certain Edible,g,e,1
2388,2388,2389,x,s,w,t,Certain Poisonous,f,c,n,n,e,e,s,s,w,w,p,w,o,p,n,v,g,p,0
2389,2389,2390,x,y,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,y,d,e,1
2390,2390,2391,f,f,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
2391,2391,2392,x,f,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,k,y,d,e,1
2392,2392,2393,x,y,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,k,v,d,e,1
2393,2393,2394,x,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
2394,2394,2395,f,f,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2395,2395,2396,f,f,n,t,n,f,c,b,u,t,b,s,s,Certain Edible,w,p,w,o,p,k,y,d,e,1
2396,2396,2397,x,f,g,t,n,f,c,b,u,t,b,s,s,w,Certain Edible,p,w,o,p,k,v,d,e,1
2397,2397,2398,f,f,g,t,n,f,c,b,n,t,b,s,s,Certain Edible,p,p,w,o,p,n,y,d,e,1
2398,2398,2399,x,y,e,t,n,f,c,b,u,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,y,d,e,1
2399,2399,2400,x,f,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2400,2400,2401,x,s,w,t,Certain Poisonous,f,c,n,n,e,e,s,s,w,w,p,w,o,p,k,v,g,p,0
2401,2401,2402,f,f,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d,e,1
2402,2402,2403,x,f,g,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,k,v,d,e,1
2403,2403,2404,f,y,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,v,d,e,1
2404,2404,2405,f,y,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
2405,2405,2406,x,y,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
2406,2406,2407,x,y,e,t,n,f,c,b,w,t,b,s,s,Certain Edible,w,p,w,o,p,n,y,d,e,1
2407,2407,2408,x,f,e,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,n,y,d,e,1
2408,2408,2409,x,y,e,t,n,f,c,b,w,t,b,s,s,Certain Edible,w,p,w,o,p,k,y,d,e,1
2409,2409,2410,f,f,g,t,n,f,c,b,n,t,b,s,s,p,Certain Edible,p,w,o,p,n,y,d,e,1
2410,2410,2411,x,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,v,d,e,1
2411,2411,2412,f,f,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,v,d,e,1
2412,2412,2413,x,y,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2413,2413,2414,x,y,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
2414,2414,2415,x,f,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2415,2415,2416,x,y,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
2416,2416,2417,f,f,n,t,n,f,c,b,w,t,b,s,s,Certain Edible,p,p,w,o,p,n,v,d,e,1
2417,2417,2418,x,y,n,t,n,f,c,b,u,t,b,s,s,Certain Edible,w,p,w,o,p,k,y,d,e,1
2418,2418,2419,x,y,n,t,n,f,c,b,p,t,b,s,s,p,Certain Edible,p,w,o,p,k,y,d,e,1
2419,2419,2420,f,f,n,t,n,f,c,b,p,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2420,2420,2421,x,f,n,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,n,y,d,e,1
2421,2421,2422,x,f,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,w,p,w,o,p,n,v,d,e,1
2422,2422,2423,x,y,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,k,y,d,e,1
2423,2423,2424,f,f,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d,e,1
2424,2424,2425,x,f,e,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d,e,1
2425,2425,2426,f,f,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,v,d,e,1
2426,2426,2427,x,s,Other,f,Certain Poisonous,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,v,d,p,0
2427,2427,2428,x,f,e,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,y,d,e,1
2428,2428,2429,f,f,n,t,n,f,c,b,w,t,b,s,s,p,Certain Edible,p,w,o,p,k,y,d,e,1
2429,2429,2430,x,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
2430,2430,2431,f,f,e,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,n,v,d,e,1
2431,2431,2432,x,y,e,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,k,y,d,e,1
2432,2432,2433,x,f,g,t,n,f,c,b,w,t,b,s,s,w,Certain Edible,p,w,o,p,n,y,d,e,1
2433,2433,2434,x,f,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,y,d,e,1
2434,2434,2435,x,f,g,t,n,f,c,b,p,t,b,s,s,Certain Edible,w,p,w,o,p,k,v,d,e,1
2435,2435,2436,x,f,g,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,n,y,d,e,1
2436,2436,2437,f,f,g,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,n,y,d,e,1
2437,2437,2438,x,f,e,t,n,f,c,b,u,t,b,s,s,w,Certain Edible,p,w,o,p,n,v,d,e,1
2438,2438,2439,f,y,n,t,n,f,c,b,p,t,b,s,s,p,Certain Edible,p,w,o,p,k,y,d,e,1
2439,2439,2440,f,y,e,t,n,f,c,b,u,t,b,s,s,Certain Edible,w,p,w,o,p,k,v,d,e,1
2440,2440,2441,x,y,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d,e,1
2441,2441,2442,x,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
2442,2442,2443,x,f,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,y,d,e,1
2443,2443,2444,x,f,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,Certain Poisonous,p,w,o,Certain Poisonous,h,y,g,p,0
2444,2444,2445,x,y,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d,e,1
2445,2445,2446,x,y,e,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,n,y,d,e,1
2446,2446,2447,x,f,n,t,n,f,c,b,w,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2447,2447,2448,f,f,n,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,y,d,e,1
2448,2448,2449,f,f,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,v,d,e,1
2449,2449,2450,f,f,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2450,2450,2451,f,f,g,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,y,d,e,1
2451,2451,2452,x,y,g,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,y,d,e,1
2452,2452,2453,x,f,g,f,n,f,w,b,k,t,e,s,f,w,w,p,w,o,e,n,Certain Edible,g,e,1
2453,2453,2454,x,y,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2454,2454,2455,x,f,e,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,y,d,e,1
2455,2455,2456,f,f,n,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
2456,2456,2457,x,y,e,t,n,f,c,b,n,t,b,s,s,Certain Edible,w,p,w,o,p,n,y,d,e,1
2457,2457,2458,x,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,v,d,e,1
2458,2458,2459,x,f,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,y,d,e,1
2459,2459,2460,x,y,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d,e,1
2460,2460,2461,x,f,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,v,d,e,1
2461,2461,2462,f,f,g,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2462,2462,2463,x,y,g,t,n,f,c,b,n,t,b,s,s,Certain Edible,w,p,w,o,p,k,y,d,e,1
2463,2463,2464,x,y,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,v,d,e,1
2464,2464,2465,f,f,n,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,y,d,e,1
2465,2465,2466,x,f,g,t,n,f,c,b,p,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,v,d,e,1
2466,2466,2467,f,f,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,n,v,d,e,1
2467,2467,2468,x,y,e,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,k,v,d,e,1
2468,2468,2469,x,f,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
2469,2469,2470,x,y,g,t,n,f,c,b,w,t,b,s,s,Certain Edible,p,p,w,o,p,k,v,d,e,1
2470,2470,2471,f,f,g,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,k,v,d,e,1
2471,2471,2472,x,f,g,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,n,v,d,e,1
2472,2472,2473,x,f,n,t,n,f,c,b,w,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,v,d,e,1
2473,2473,2474,x,y,g,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d,e,1
2474,2474,2475,x,y,g,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,n,y,d,e,1
2475,2475,2476,x,y,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,v,d,e,1
2476,2476,2477,x,y,n,t,n,f,c,b,w,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2477,2477,2478,x,y,g,t,n,f,c,b,u,t,b,s,s,w,Certain Edible,p,w,o,p,k,y,d,e,1
2478,2478,2479,f,y,n,t,Certain Poisonous,f,c,n,k,e,e,s,s,w,w,p,w,o,p,k,s,u,p,0
2479,2479,2480,x,s,g,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g,e,1
2480,2480,2481,x,f,g,t,n,f,c,b,u,t,b,s,s,Certain Edible,p,p,w,o,p,k,v,d,e,1
2481,2481,2482,x,f,e,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,k,y,d,e,1
2482,2482,2483,x,s,Other,f,Certain Poisonous,f,w,n,u,e,b,s,s,w,w,p,w,o,p,n,s,d,p,0
2483,2483,2484,x,y,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
2484,2484,2485,x,f,e,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,k,v,d,e,1
2485,2485,2486,x,y,n,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,n,y,d,e,1
2486,2486,2487,x,y,e,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2487,2487,2488,x,s,w,f,n,f,w,b,k,t,e,s,s,w,w,p,w,o,e,n,s,g,e,1
2488,2488,2489,f,f,g,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,n,v,d,e,1
2489,2489,2490,x,y,g,t,n,f,c,b,n,t,b,s,s,Certain Edible,p,p,w,o,p,n,v,d,e,1
2490,2490,2491,x,y,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2491,2491,2492,x,f,e,t,n,f,c,b,n,t,b,s,s,Certain Edible,w,p,w,o,p,n,y,d,e,1
2492,2492,2493,x,y,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,v,d,e,1
2493,2493,2494,x,y,g,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,v,d,e,1
2494,2494,2495,x,f,e,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,k,y,d,e,1
2495,2495,2496,f,y,w,t,Certain Poisonous,f,c,n,p,e,e,s,s,w,w,p,w,o,p,n,v,u,p,0
2496,2496,2497,f,f,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,n,y,d,e,1
2497,2497,2498,x,f,e,t,n,f,c,b,w,t,b,s,s,Certain Edible,w,p,w,o,p,k,y,d,e,1
2498,2498,2499,x,f,e,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2499,2499,2500,x,y,g,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,k,v,d,e,1
2500,2500,2501,f,s,w,f,n,f,w,b,h,t,e,f,f,w,w,p,w,o,e,k,s,g,e,1
2501,2501,2502,x,f,n,f,n,f,w,b,k,t,e,f,s,w,w,p,w,o,e,n,Certain Edible,g,e,1
2502,2502,2503,x,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
2503,2503,2504,f,f,n,t,n,f,c,b,n,t,b,s,s,p,Certain Edible,p,w,o,p,n,v,d,e,1
2504,2504,2505,x,y,e,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,n,y,d,e,1
2505,2505,2506,x,y,e,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,y,d,e,1
2506,2506,2507,x,y,e,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,y,d,e,1
2507,2507,2508,f,f,n,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d,e,1
2508,2508,2509,x,f,g,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,v,d,e,1
2509,2509,2510,f,f,n,t,n,f,c,b,w,t,b,s,s,w,Certain Edible,p,w,o,p,k,v,d,e,1
2510,2510,2511,f,f,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,y,d,e,1
2511,2511,2512,x,y,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2512,2512,2513,x,s,w,f,Certain Poisonous,f,w,n,p,e,b,s,s,w,w,p,w,o,p,n,s,d,p,0
2513,2513,2514,f,f,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
2514,2514,2515,f,f,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,y,d,e,1
2515,2515,2516,f,f,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,v,d,e,1
2516,2516,2517,x,y,n,t,n,f,c,b,p,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2517,2517,2518,x,f,e,t,n,f,c,b,w,t,b,s,s,Certain Edible,p,p,w,o,p,k,y,d,e,1
2518,2518,2519,f,s,w,f,n,f,w,b,n,t,e,f,s,w,w,p,w,o,e,n,s,g,e,1
2519,2519,2520,x,y,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,y,d,e,1
2520,2520,2521,x,f,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
2521,2521,2522,f,f,n,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,n,v,d,e,1
2522,2522,2523,f,f,n,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,k,v,d,e,1
2523,2523,2524,x,y,n,t,n,f,c,b,n,t,b,s,s,Certain Edible,w,p,w,o,p,k,y,d,e,1
2524,2524,2525,x,y,g,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,y,d,e,1
2525,2525,2526,x,y,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d,e,1
2526,2526,2527,x,f,g,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,y,d,e,1
2527,2527,2528,x,y,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2528,2528,2529,x,y,n,t,n,f,c,b,p,t,b,s,s,w,p,p,w,o,p,k,v,d,e,1
2529,2529,2530,f,f,n,t,n,f,c,b,p,t,b,s,s,p,w,p,w,o,p,n,y,d,e,1
2530,2530,2531,x,y,g,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,n,v,d,e,1
2531,2531,2532,x,y,e,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
2532,2532,2533,x,y,n,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
2533,2533,2534,x,f,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,n,Certain Poisonous,p,w,o,Certain Poisonous,h,y,p,p,0
2534,2534,2535,f,f,g,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
2535,2535,2536,x,y,e,t,n,f,c,b,u,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,v,d,e,1
2536,2536,2537,x,f,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,p,Certain Poisonous,p,w,o,Certain Poisonous,h,v,d,p,0
2537,2537,2538,x,y,e,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,v,d,e,1
2538,2538,2539,x,f,e,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,k,v,d,e,1
2539,2539,2540,x,f,g,f,Certain Poisonous,f,c,b,h,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,y,d,p,0
2540,2540,2541,x,f,Other,f,Certain Poisonous,f,w,n,n,e,b,s,s,w,w,p,w,o,p,n,s,d,p,0
2541,2541,2542,x,f,g,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,v,d,e,1
2542,2542,2543,f,f,g,t,n,f,c,b,p,t,b,s,s,p,Certain Edible,p,w,o,p,n,y,d,e,1
2543,2543,2544,x,f,g,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,n,v,d,e,1
2544,2544,2545,x,y,g,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d,e,1
2545,2545,2546,x,y,g,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,n,v,d,e,1
2546,2546,2547,f,f,g,t,n,f,c,b,n,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,y,d,e,1
2547,2547,2548,x,f,g,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,n,y,d,e,1
2548,2548,2549,x,f,e,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,k,v,d,e,1
2549,2549,2550,x,f,n,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2550,2550,2551,x,y,n,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2551,2551,2552,f,f,n,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,k,y,d,e,1
2552,2552,2553,f,f,n,t,n,f,c,b,u,t,b,s,s,p,w,p,w,o,p,n,v,d,e,1
2553,2553,2554,f,f,g,t,n,f,c,b,n,t,b,s,s,p,Certain Edible,p,w,o,p,k,y,d,e,1
2554,2554,2555,x,f,g,t,n,f,c,b,p,t,b,s,s,w,Certain Edible,p,w,o,p,k,y,d,e,1
2555,2555,2556,x,y,n,t,n,f,c,b,u,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2556,2556,2557,x,y,e,t,n,f,c,b,w,t,b,s,s,p,Certain Edible,p,w,o,p,n,v,d,e,1
2557,2557,2558,f,f,n,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,n,v,d,e,1
2558,2558,2559,x,y,g,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,e,1
2559,2559,2560,x,y,n,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,k,y,d,e,1
2560,2560,2561,x,f,w,f,Certain Poisonous,f,c,n,g,e,b,s,s,w,w,p,w,o,p,k,v,d,p,0
2561,2561,2562,f,f,n,t,n,f,c,b,u,t,b,s,s,w,p,p,w,o,p,k,y,d,e,1
2562,2562,2563,x,y,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,n,v,d,e,1
2563,2563,2564,x,y,n,t,n,f,c,b,n,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,y,d,e,1
2564,2564,2565,f,f,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
2565,2565,2566,x,f,e,t,n,f,c,b,w,t,b,s,s,w,p,p,w,o,p,k,y,d,e,1
2566,2566,2567,x,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,y,d,p,0
2567,2567,2568,x,y,e,t,n,f,c,b,n,t,b,s,s,w,p,p,w,o,p,k,y,d,e,1
2568,2568,2569,f,f,g,t,n,f,c,b,p,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,v,d,e,1
2569,2569,2570,f,y,e,t,n,f,c,b,w,t,b,s,s,w,w,p,w,o,p,k,v,d,e,1
2570,2570,2571,x,f,e,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2571,2571,2572,x,f,g,f,Certain Poisonous,f,c,b,p,e,b,k,k,Certain Poisonous,p,p,w,o,Certain Poisonous,h,v,g,p,0
2572,2572,2573,x,y,n,t,n,f,c,b,w,t,b,s,s,w,Certain Edible,p,w,o,p,n,y,d,e,1
2573,2573,2574,x,y,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,k,v,d,e,1
2574,2574,2575,x,y,n,t,n,f,c,b,p,t,b,s,s,Certain Edible,w,p,w,o,p,k,v,d,e,1
2575,2575,2576,x,y,n,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2576,2576,2577,x,y,g,t,n,f,c,b,u,t,b,s,s,w,Certain Edible,p,w,o,p,n,y,d,e,1
2577,2577,2578,x,y,n,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,k,y,d,e,1
2578,2578,2579,x,f,g,t,n,f,c,b,p,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,y,d,e,1
2579,2579,2580,x,y,e,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,y,d,e,1
2580,2580,2581,x,y,e,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,k,v,d,e,1
2581,2581,2582,x,y,g,t,n,f,c,b,p,t,b,s,s,p,Certain Edible,p,w,o,p,n,v,d,e,1
2582,2582,2583,f,f,e,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,n,v,d,e,1
2583,2583,2584,f,f,n,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,k,v,d,e,1
2584,2584,2585,f,f,n,t,n,f,c,b,w,t,b,s,s,w,Certain Edible,p,w,o,p,n,v,d,e,1
2585,2585,2586,x,y,g,t,n,f,c,b,p,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2586,2586,2587,x,y,g,t,n,f,c,b,w,t,b,s,s,p,Certain Edible,p,w,o,p,n,y,d,e,1
2587,2587,2588,x,f,e,t,n,f,c,b,u,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2588,2588,2589,f,f,n,t,n,f,c,b,w,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,v,d,e,1
2589,2589,2590,f,f,n,t,n,f,c,b,p,t,b,s,s,p,Certain Edible,p,w,o,p,n,v,d,e,1
2590,2590,2591,x,y,e,t,n,f,c,b,p,t,b,s,s,Certain Edible,p,p,w,o,p,k,y,d,e,1
2591,2591,2592,x,y,n,t,n,f,c,b,n,t,b,s,s,p,w,p,w,o,p,n,v,d,e,1
2592,2592,2593,f,f,n,t,n,f,c,b,p,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2593,2593,2594,f,f,n,t,n,f,c,b,w,t,b,s,s,p,p,p,w,o,p,n,v,d,e,1
2594,2594,2595,x,f,g,f,Certain Poisonous,f,c,b,g,e,b,k,k,Certain Poisonous,n,p,w,o,Certain Poisonous,h,v,p,p,0
2595,2595,2596,x,f,g,t,n,f,c,b,n,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2596,2596,2597,x,y,n,t,n,f,c,b,w,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,n,y,d,e,1
2597,2597,2598,x,f,g,t,n,f,c,b,n,t,b,s,s,w,Certain Edible,p,w,o,p,n,y,d,e,1
2598,2598,2599,x,f,g,t,n,f,c,b,n,t,b,s,s,p,p,p,w,o,p,n,y,d,e,1
2599,2599,2600,x,y,g,t,n,f,c,b,w,t,b,s,s,Certain Edible,w,p,w,o,p,k,v,d,e,1
2600,2600,2601,f,f,n,t,n,f,c,b,u,t,b,s,s,w,w,p,w,o,p,k,y,d,e,1
2601,2601,2602,f,f,g,t,n,f,c,b,n,t,b,s,s,Certain Edible,Certain Edible,p,w,o,p,k,y,d,e,1
2602,2602,2603,x,y,n,t,n,f,c,b,n,t,b,s,s,p,Certain Edible,p,w,o,p,k,v,d,e,1
2603,2603,2604,x,f,e,t,n,f,c,b,w,t,b,s,s,p,w,p,w,o,p,k,y,d,e,1
2604,2604,2605,f,f,n,t,n,f,c,b,n,t,b,s,s,Certain Edible,w,p,w,o,p,n,v,d,e,1
